GR_NO,c1,c2,c3,c4,c5,c6,c7
4063,0,0,0,0,0,0,0
4064,0,0,0,0,0,0,0
4065,0,0,0,0,0,0,0
4067,0,0,0,0,0,0,0
4068,0,0,0,0,0,0,0
4069,0,0,0,0,0,0,0
4070,0,0,0,0,0,0,0
4071,0,0,0,0,0,0,0
4072,0,0,0,0,0,0,0
4073,0,0,0,0,0,0,0
4074,0,0,0,0,0,0,0
4075,0,0,0,0,0,0,0
4078,0,0,0,0,0,0,0
4079,0,0,0,0,0,0,0
4080,0,0,0,0,0,0,0
4081,0,0,0,0,0,0,0
4082,0,0,0,0,0,0,0
4083,0,0,0,0,0,0,0
4084,0,0,0,0,0,0,0
4085,0,0,0,0,0,0,0
4086,0,0,0,0,0,0,0
4087,0,0,0,0,0,0,0
4088,0,0,0,0,0,0,0
4089,0,0,0,0,0,0,0
4090,0,0,0,0,0,0,0
4091,0,0,0,0,0,0,0
4092,0,0,0,0,0,0,0
4093,0,0,0,0,0,0,0
4094,0,0,0,0,0,0,0
4095,0,0,0,0,0,0,0
4096,0,0,0,0,0,0,0
4097,0,0,0,0,0,0,0
4098,0,0,0,0,0,0,0
4099,0,0,0,0,0,0,0
4100,0,0,0,0,0,0,0
4101,0,0,0,0,0,0,0
4102,0,0,0,0,0,0,0
4103,0,0,0,0,0,0,0
4104,0,0,0,0,0,0,0
4105,0,0,0,0,0,0,0
4106,0,0,0,0,0,0,0
4107,0,0,0,0,0,0,0
4108,0,0,0,0,0,0,0
4109,0,0,0,0,0,0,0
4111,0,0,0,0,0,0,0
4112,0,0,0,0,0,0,0
4114,0,0,0,0,0,0,0
4115,0,0,0,0,0,0,0
4117,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0
4119,0,0,0,0,0,0,0
4121,0,0,0,0,0,0,0
4124,0,0,0,0,0,0,0
4127,0,0,0,0,0,0,0
4128,0,0,0,0,0,0,0
4130,0,0,0,0,0,0,0
4131,0,0,0,0,0,0,0
4132,0,0,0,0,0,0,0
4133,0,0,0,0,0,0,0
4134,0,0,0,0,0,0,0
4136,0,0,0,0,0,0,0
4137,0,0,0,0,0,0,0
4138,0,0,0,0,0,0,0
4139,0,0,0,0,0,0,0
4140,0,0,0,0,0,0,0
4142,0,0,0,0,0,0,0
4143,0,0,0,0,0,0,0
4144,0,0,0,0,0,0,0
4145,0,0,0,0,0,0,0
4146,0,0,0,0,0,0,0
4147,0,0,0,0,0,0,0
4148,0,0,0,0,0,0,0
4149,0,0,0,0,0,0,0
4150,0,0,0,0,0,0,0
4151,0,0,0,0,0,0,0
4152,0,0,0,0,0,0,0
4153,0,0,0,0,0,0,0
4154,0,0,0,0,0,0,0
4155,0,0,0,0,0,0,0
4156,0,0,0,0,0,0,0
4157,0,0,0,0,0,0,0
4158,0,0,0,0,0,0,0
4159,0,0,0,0,0,0,0
4160,0,0,0,0,0,0,0
4161,0,0,0,0,0,0,0
4162,0,0,0,0,0,0,0
4163,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0
4165,0,0,0,0,0,0,0
4166,0,0,0,0,0,0,0
4168,0,0,0,0,0,0,0
4169,0,0,0,0,0,0,0
4170,0,0,0,0,0,0,0
4171,0,0,0,0,0,0,0
4201,0,0,0,0,0,0,0
4204,0,0,0,0,0,0,0
4206,0,0,0,0,0,0,0
4208,1,1,1,1,0,0,1
4211,0,0,0,0,0,0,0
4212,1,1,1,1,0,0,1
4214,0,0,0,0,0,0,0
4215,0,0,0,0,0,0,0
4217,0,0,0,0,0,0,0
4219,0,0,0,0,0,0,0
4220,0,0,0,0,0,0,0
4221,0,0,0,0,0,0,0
4222,0,0,0,0,0,0,0
4223,0,0,0,0,0,0,0
4224,0,0,0,0,0,0,0
4225,0,0,0,0,0,0,0
4226,0,0,0,0,0,0,0
4227,0,0,0,0,0,0,0
4228,0,0,0,0,0,0,0
4229,0,0,0,0,0,0,0
4230,0,0,0,0,0,0,0
4231,0,0,0,0,0,0,0
4232,0,0,0,0,0,0,0
4233,0,0,0,0,0,0,0
4234,0,0,0,0,0,0,0
4235,0,0,0,0,0,0,0
4236,0,0,0,0,0,0,0
4237,0,0,0,0,0,0,0
4238,0,0,0,0,0,0,0
4239,0,0,0,0,0,0,0
4240,0,0,0,0,0,0,0
4241,0,0,0,0,0,0,0
4242,0,0,0,0,0,0,0
4243,0,0,0,0,0,0,0
4244,0,0,0,0,0,0,0
4245,0,0,0,0,0,0,0
4246,0,0,0,0,0,0,0
4247,0,0,0,0,0,0,0
4248,0,0,0,0,0,0,0
4249,0,0,0,0,0,0,0
4250,0,0,0,0,0,0,0
4251,0,0,0,0,0,0,0
4252,0,0,0,0,0,0,0
4253,0,0,0,0,0,0,0
4254,0,0,0,0,0,0,0
4255,0,0,0,0,0,0,0
4256,0,0,0,0,0,0,0
4257,0,0,0,0,0,0,0
4258,0,0,0,0,0,0,0
4259,0,0,0,0,0,0,0
4260,0,0,0,0,0,0,0
4261,0,0,0,0,0,0,0
4262,0,0,0,0,0,0,0
4263,0,0,0,0,0,0,0
4264,0,0,0,0,0,0,0
4265,0,0,0,0,0,0,0
4266,0,0,0,0,0,0,0
4267,0,0,0,0,0,0,0
4268,0,0,0,0,0,0,0
4269,0,0,0,0,0,0,0
4271,0,0,0,0,0,0,0
4272,0,0,0,0,0,0,0
4273,0,0,0,0,0,0,0
4274,0,0,0,0,0,0,0
4275,0,0,0,0,0,0,0
4276,0,0,0,0,0,0,0
4277,0,0,0,0,0,0,0
4278,0,0,0,0,0,0,0
4279,0,0,0,0,0,0,0
4280,0,0,0,0,0,0,0
4281,0,0,0,0,0,0,0
4282,0,0,0,0,0,0,0
4283,0,0,0,0,0,0,0
4284,0,0,0,0,0,0,0
4285,0,0,0,0,0,0,0
4286,0,0,0,0,0,0,0
4287,0,0,0,0,0,0,0
4288,0,0,0,0,0,0,0
4289,0,0,0,0,0,0,0
4290,0,0,0,0,0,0,0
4291,0,0,0,0,0,0,0
4292,0,0,0,0,0,0,0
4293,0,0,0,0,0,0,0
4294,0,0,0,0,0,0,0
4295,1,1,0,0,0,0,1
4296,0,0,0,0,0,0,0
4297,0,0,0,0,0,0,0
4298,0,0,0,0,0,0,0
4299,0,0,0,0,0,0,0
4300,0,0,0,0,0,0,0
4301,0,0,0,0,0,0,0
4302,0,0,0,0,0,0,0
4303,0,0,0,0,0,0,0
4304,0,0,0,0,0,0,0
4305,0,0,0,0,0,0,0
4306,0,0,0,0,0,0,0
4307,0,0,0,0,0,0,0
4308,0,0,0,0,0,0,0
4309,0,0,0,0,0,0,0
4310,0,0,0,0,0,0,0
4311,0,0,0,0,0,0,0
4312,0,0,0,0,0,0,0
4313,0,0,0,0,0,0,0
4315,0,0,0,0,0,0,0
4316,0,0,0,0,0,0,0
4317,0,0,0,0,0,0,0
4318,0,0,0,0,0,0,0
4319,0,0,0,0,0,0,0
4320,0,0,0,0,0,0,0
4321,0,0,0,0,0,0,0
4322,0,0,0,0,0,0,0
4323,0,0,0,0,0,0,0
4324,0,0,0,0,0,0,0
4325,0,0,0,0,0,0,0
4326,0,0,0,0,0,0,0
4327,0,0,0,0,0,0,0
4328,0,0,0,0,0,0,0
4329,0,0,0,0,0,0,0
4330,0,0,0,0,0,0,0
4331,0,0,0,0,0,0,0
4332,0,0,0,0,0,0,0
4333,0,0,0,0,0,0,0
4334,0,0,0,0,0,0,0
4335,0,0,0,0,0,0,0
4336,0,0,0,0,0,0,0
4337,0,0,0,0,0,0,0
4338,0,0,0,0,0,0,0
4339,0,0,0,0,0,0,0
4340,0,0,0,0,0,0,0
4341,0,0,0,0,0,0,0
4342,0,0,0,0,0,0,0
4343,0,0,0,0,0,0,0
4344,0,0,0,0,0,0,0
4345,0,0,0,0,0,0,0
4346,0,0,0,0,0,0,0
4347,0,0,0,0,0,0,0
4348,0,0,0,0,0,0,0
4349,0,0,0,0,0,0,0
4350,0,0,0,0,0,0,0
4351,0,0,0,0,0,0,0
4352,0,0,0,0,0,0,0
4353,0,0,0,0,0,0,0
4354,0,0,0,0,0,0,0
4355,0,0,0,0,0,0,0
4356,0,0,0,0,0,0,0
4357,0,0,0,0,0,0,0
4358,0,0,0,0,0,0,0
4359,0,0,0,0,0,0,0
4360,0,0,0,0,0,0,0
4361,0,0,0,0,0,0,0
4362,0,0,0,0,0,0,0
4363,0,0,0,0,0,0,0
4364,0,0,0,0,0,0,0
4365,0,0,0,0,0,0,0
4367,0,0,0,0,0,0,0
4368,0,0,0,0,0,0,0
4369,0,0,0,0,0,0,0
4370,0,0,0,0,0,0,0
4371,0,0,0,0,0,0,0
4372,0,0,0,0,0,0,0
4373,0,0,0,0,0,0,0
4374,0,0,0,0,0,0,0
4375,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,0
4377,0,0,0,0,0,0,0
4378,0,0,0,0,0,0,0
4379,0,0,0,0,0,0,0
4380,0,0,0,0,0,0,0
4381,0,0,0,0,0,0,0
4382,0,0,0,0,0,0,0
4383,0,0,0,0,0,0,0
4384,0,0,0,0,0,0,0
4385,0,0,0,0,0,0,0
4386,0,0,0,0,0,0,0
4387,0,0,0,0,0,0,0
4388,0,0,0,0,0,0,0
4389,0,0,0,0,0,0,0
4390,0,0,0,0,0,0,0
4391,0,0,0,0,0,0,0
4392,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0
4396,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0
4402,0,0,0,0,0,0,0
4403,0,0,0,0,0,0,0
4404,0,0,0,0,0,0,0
4405,0,0,0,0,0,0,0
4406,0,0,0,0,0,0,0
4407,0,0,0,0,0,0,0
4408,0,0,0,0,0,0,0
4409,0,0,0,0,0,0,0
4410,0,0,0,0,0,0,0
4411,0,0,0,0,0,0,0
4414,0,0,0,0,0,0,0
4416,0,0,0,0,0,0,0
4417,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0
4419,1,1,0,0,0,0,1
4420,1,1,1,1,0,0,1
4421,1,1,0,0,0,0,1
4422,1,1,1,1,0,0,1
4423,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0
4426,0,0,0,0,0,0,0
4427,1,0,0,0,0,0,1
4428,0,0,0,0,0,0,0
4429,0,0,0,0,0,0,0
4430,0,0,0,0,0,0,0
4431,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0
4447,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0
4450,0,0,0,0,0,0,0
4451,0,0,0,0,0,0,0
4452,0,0,0,0,0,0,0
4453,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0
4455,0,0,0,0,0,0,0
4456,0,0,0,0,0,0,0
4457,0,0,0,0,0,0,0
4460,0,0,0,0,0,0,0
4461,0,0,0,0,0,0,0
4462,1,1,1,1,0,0,1
4464,0,0,0,0,0,0,0
4466,0,0,0,0,0,0,0
4467,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0
4473,0,0,0,0,0,0,0
4474,0,0,0,0,0,0,0
4476,0,0,0,0,0,0,0
4480,0,0,0,0,0,0,0
4483,0,0,0,0,0,0,0
4485,0,0,0,0,0,0,0
4486,1,1,0,0,0,0,1
4487,0,0,0,0,0,0,0
4488,0,0,0,0,0,0,0
4490,0,0,0,0,0,0,0
4491,0,0,0,0,0,0,0
4492,0,0,0,0,0,0,0
4494,0,0,0,0,0,0,0
4495,0,0,0,0,0,0,0
4496,0,0,0,0,0,0,0
4497,0,0,0,0,0,0,0
4498,0,0,0,0,0,0,0
4500,0,0,0,0,0,0,0
4501,0,0,0,0,0,0,0
4502,0,0,0,0,0,0,0
4503,0,0,0,0,0,0,0
4504,0,0,0,0,0,0,0
4506,0,0,0,0,0,0,0
4507,0,0,0,0,0,0,0
4508,0,0,0,0,0,0,0
4509,0,0,0,0,0,0,0
4510,1,1,1,1,0,0,1
4511,0,0,0,0,0,0,0
4512,0,0,0,0,0,0,0
4513,0,0,0,0,0,0,0
4514,0,0,0,0,0,0,0
4515,0,0,0,0,0,0,0
4516,0,0,0,0,0,0,0
4517,0,0,0,0,0,0,0
4518,0,0,0,0,0,0,0
4519,0,0,0,0,0,0,0
4520,0,0,0,0,0,0,0
4521,0,0,0,0,0,0,0
4522,0,0,0,0,0,0,0
4523,0,0,0,0,0,0,0
4524,0,0,0,0,0,0,0
4525,0,0,0,0,0,0,0
4526,0,0,0,0,0,0,0
4527,0,0,0,0,0,0,0
4528,0,0,0,0,0,0,0
4529,0,0,0,0,0,0,0
4530,0,0,0,0,0,0,0
4531,0,0,0,0,0,0,0
4532,0,0,0,0,0,0,0
4533,0,0,0,0,0,0,0
4534,0,0,0,0,0,0,0
4535,0,0,0,0,0,0,0
4536,0,0,0,0,0,0,0
4538,0,0,0,0,0,0,0
4539,0,0,0,0,0,0,0
4540,0,0,0,0,0,0,0
4541,0,0,0,0,0,0,0
4542,0,0,0,0,0,0,0
4543,0,0,0,0,0,0,0
4544,0,0,0,0,0,0,0
4545,0,0,0,0,0,0,0
4546,0,0,0,0,0,0,0
4547,0,0,0,0,0,0,0
4548,0,0,0,0,0,0,0
4549,0,0,0,0,0,0,0
4550,0,0,0,0,0,0,0
4551,0,0,0,0,0,0,0
4552,0,0,0,0,0,0,0
4553,0,0,0,0,0,0,0
4554,0,0,0,0,0,0,0
4555,0,0,0,0,0,0,0
4556,0,0,0,0,0,0,0
4557,0,0,0,0,0,0,0
4558,0,0,0,0,0,0,0
4559,0,0,0,0,0,0,0
4560,0,0,0,0,0,0,0
4561,0,0,0,0,0,0,0
4567,0,0,0,0,0,0,0
4573,0,0,0,0,0,0,0
4574,0,0,0,0,0,0,0
4575,0,0,0,0,0,0,0
4576,0,0,0,0,0,0,0
4577,0,0,0,0,0,0,0
4578,1,0,0,0,0,0,1
4579,0,0,0,0,0,0,0
4580,0,0,0,0,0,0,0
4581,0,0,0,0,0,0,0
4582,0,0,0,0,0,0,0
4583,0,0,0,0,0,0,0
4584,0,0,0,0,0,0,0
4585,0,0,0,0,0,0,0
4586,0,0,0,0,0,0,0
4587,0,0,0,0,0,0,0
4588,0,0,0,0,0,0,0
4589,0,0,0,0,0,0,0
4590,0,0,0,0,0,0,0
4591,0,0,0,0,0,0,0
4592,0,0,0,0,0,0,0
4593,0,0,0,0,0,0,0
4594,0,0,0,0,0,0,0
4595,0,0,0,0,0,0,0
4596,0,0,0,0,0,0,0
4597,0,0,0,0,0,0,0
4598,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0
4601,0,0,0,0,0,0,0
4602,0,0,0,0,0,0,0
4603,0,0,0,0,0,0,0
4604,0,0,0,0,0,0,0
4605,0,0,0,0,0,0,0
4606,0,0,0,0,0,0,0
4607,0,0,0,0,0,0,0
4608,0,0,0,0,0,0,0
4609,0,0,0,0,0,0,0
4610,0,0,0,0,0,0,0
4611,0,0,0,0,0,0,0
4612,0,0,0,0,0,0,0
4613,0,0,0,0,0,0,0
4614,0,0,0,0,0,0,0
4615,0,0,0,0,0,0,0
4616,0,0,0,0,0,0,0
4617,0,0,0,0,0,0,0
4618,0,0,0,0,0,0,0
4619,0,0,0,0,0,0,0
4620,0,0,0,0,0,0,0
4621,0,0,0,0,0,0,0
4622,0,0,0,0,0,0,0
4623,0,0,0,0,0,0,0
4624,0,0,0,0,0,0,0
4625,0,0,0,0,0,0,0
4626,0,0,0,0,0,0,0
4627,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,0
4629,0,0,0,0,0,0,0
4630,0,0,0,0,0,0,0
4631,0,0,0,0,0,0,0
4632,0,0,0,0,0,0,0
4633,0,0,0,0,0,0,0
4634,0,0,0,0,0,0,0
4635,0,0,0,0,0,0,0
4636,0,0,0,0,0,0,0
4637,0,0,0,0,0,0,0
4638,0,0,0,0,0,0,0
4639,0,0,0,0,0,0,0
4640,0,0,0,0,0,0,0
4641,0,0,0,0,0,0,0
4642,0,0,0,0,0,0,0
4643,0,0,0,0,0,0,0
4644,0,0,0,0,0,0,0
4645,0,0,0,0,0,0,0
4646,0,0,0,0,0,0,0
4647,1,1,0,0,0,0,1
4648,0,0,0,0,0,0,0
4649,0,0,0,0,0,0,0
4650,0,0,0,0,0,0,0
4651,0,0,0,0,0,0,0
4652,0,0,0,0,0,0,0
4653,0,0,0,0,0,0,0
4654,0,0,0,0,0,0,0
4655,0,0,0,0,0,0,0
4656,0,0,0,0,0,0,0
4657,0,0,0,0,0,0,0
4658,0,0,0,0,0,0,0
4659,0,0,0,0,0,0,0
4660,0,0,0,0,0,0,0
4661,0,0,0,0,0,0,0
4662,0,0,0,0,0,0,0
4663,0,0,0,0,0,0,0
4664,1,1,0,0,0,0,1
4665,0,0,0,0,0,0,0
4666,0,0,0,0,0,0,0
4667,0,0,0,0,0,0,0
4668,0,0,0,0,0,0,0
4669,0,0,0,0,0,0,0
4670,0,0,0,0,0,0,0
4671,0,0,0,0,0,0,0
4672,0,0,0,0,0,0,0
4673,0,0,0,0,0,0,0
4674,0,0,0,0,0,0,0
4675,0,0,0,0,0,0,0
4676,0,0,0,0,0,0,0
4677,0,0,0,0,0,0,0
4678,0,0,0,0,0,0,0
4679,0,0,0,0,0,0,0
4680,0,0,0,0,0,0,0
4681,0,0,0,0,0,0,0
4682,0,0,0,0,0,0,0
4683,0,0,0,0,0,0,0
4684,0,0,0,0,0,0,0
4685,0,0,0,0,0,0,0
4686,0,0,0,0,0,0,0
4687,0,0,0,0,0,0,0
4688,0,0,0,0,0,0,0
4689,0,0,0,0,0,0,0
4690,0,0,0,0,0,0,0
4692,0,0,0,0,0,0,0
4693,0,0,0,0,0,0,0
4694,0,0,0,0,0,0,0
4695,0,0,0,0,0,0,0
4696,0,0,0,0,0,0,0
4697,0,0,0,0,0,0,0
4698,0,0,0,0,0,0,0
4699,0,0,0,0,0,0,0
4700,0,0,0,0,0,0,0
4701,0,0,0,0,0,0,0
4702,0,0,0,0,0,0,0
4703,0,0,0,0,0,0,0
4704,0,0,0,0,0,0,0
4705,0,0,0,0,0,0,0
4706,0,0,0,0,0,0,0
4707,0,0,0,0,0,0,0
4708,0,0,0,0,0,0,0
4709,0,0,0,0,0,0,0
4710,1,1,0,0,0,0,1
4711,0,0,0,0,0,0,0
4712,0,0,0,0,0,0,0
4713,0,0,0,0,0,0,0
4714,0,0,0,0,0,0,0
4715,0,0,0,0,0,0,0
4716,0,0,0,0,0,0,0
4717,0,0,0,0,0,0,0
4718,0,0,0,0,0,0,0
4719,0,0,0,0,0,0,0
4720,0,0,0,0,0,0,0
4721,1,1,0,0,0,0,1
4722,0,0,0,0,0,0,0
4723,0,0,0,0,0,0,0
4724,0,0,0,0,0,0,0
4725,0,0,0,0,0,0,0
4726,0,0,0,0,0,0,0
4727,0,0,0,0,0,0,0
4728,0,0,0,0,0,0,0
4729,0,0,0,0,0,0,0
4730,0,0,0,0,0,0,0
4731,0,0,0,0,0,0,0
4732,1,1,1,1,0,0,1
4733,0,0,0,0,0,0,0
4734,0,0,0,0,0,0,0
4735,0,0,0,0,0,0,0
4736,0,0,0,0,0,0,0
4737,0,0,0,0,0,0,0
4738,0,0,0,0,0,0,0
4739,0,0,0,0,0,0,0
4740,0,0,0,0,0,0,0
4741,0,0,0,0,0,0,0
4742,0,0,0,0,0,0,0
4743,0,0,0,0,0,0,0
4744,0,0,0,0,0,0,0
4745,0,0,0,0,0,0,0
4746,0,0,0,0,0,0,0
4747,0,0,0,0,0,0,0
4748,0,0,0,0,0,0,0
4749,0,0,0,0,0,0,0
4750,0,0,0,0,0,0,0
4751,0,0,0,0,0,0,0
4752,0,0,0,0,0,0,0
4753,0,0,0,0,0,0,0
4754,0,0,0,0,0,0,0
4755,0,0,0,0,0,0,0
4756,0,0,0,0,0,0,0
4757,0,0,0,0,0,0,0
4758,0,0,0,0,0,0,0
4759,0,0,0,0,0,0,0
4760,0,0,0,0,0,0,0
4761,0,0,0,0,0,0,0
4762,0,0,0,0,0,0,0
4763,0,0,0,0,0,0,0
4764,0,0,0,0,0,0,0
4765,0,0,0,0,0,0,0
4766,0,0,0,0,0,0,0
4767,0,0,0,0,0,0,0
4768,0,0,0,0,0,0,0
4769,0,0,0,0,0,0,0
4770,0,0,0,0,0,0,0
4771,0,0,0,0,0,0,0
4772,0,0,0,0,0,0,0
4773,0,0,0,0,0,0,0
4774,0,0,0,0,0,0,0
4775,0,0,0,0,0,0,0
4776,0,0,0,0,0,0,0
4777,0,0,0,0,0,0,0
4778,0,0,0,0,0,0,0
4779,0,0,0,0,0,0,0
4780,0,0,0,0,0,0,0
4781,0,0,0,0,0,0,0
4782,0,0,0,0,0,0,0
4783,0,0,0,0,0,0,0
4784,0,0,0,0,0,0,0
4785,0,0,0,0,0,0,0
4786,0,0,0,0,0,0,0
4787,0,0,0,0,0,0,0
4788,0,0,0,0,0,0,0
4789,0,0,0,0,0,0,0
4790,0,0,0,0,0,0,0
4791,0,0,0,0,0,0,0
4792,0,0,0,0,0,0,0
4793,0,0,0,0,0,0,0
4794,0,0,0,0,0,0,0
4795,0,0,0,0,0,0,0
4796,1,1,0,0,0,1,1
4797,1,1,0,0,0,1,1
4798,1,1,0,0,0,1,1
4799,1,1,0,0,0,1,1
4800,1,1,0,0,0,1,1
4801,1,1,0,0,0,1,1
4802,1,1,0,0,0,1,1
4803,1,1,0,0,0,1,1
4804,1,1,0,0,0,1,1
4805,1,1,0,0,0,1,1
4806,1,1,0,0,0,1,1
4807,1,1,0,0,0,1,1
4808,1,1,0,0,0,1,1
4809,1,1,0,0,0,1,1
4810,1,1,0,0,0,1,1
4811,1,1,0,0,0,1,1
4812,1,1,0,0,0,1,1
4813,1,1,0,0,0,1,1
4814,1,1,0,0,0,1,1
4815,1,1,0,0,0,1,1
4816,1,1,0,0,0,1,1
4817,1,1,0,0,0,1,1
4818,1,1,0,0,0,1,1
4819,1,1,0,0,0,1,1
4820,1,1,0,0,0,1,1
4821,1,1,0,0,0,1,1
4822,1,1,0,0,0,1,1
4823,1,1,0,0,0,1,1
4824,1,1,0,0,0,1,1
4825,1,1,0,0,0,1,1
4826,1,1,0,0,0,1,1
4827,1,1,0,0,0,1,1
4828,1,1,0,0,0,1,1
4829,1,1,0,0,0,1,1
4830,1,1,0,0,0,1,1
4831,1,1,0,0,0,1,1
4832,1,1,0,0,0,1,1
4833,1,1,0,0,0,1,1
4834,1,1,0,0,0,1,1
4835,1,1,0,0,0,1,1
4836,1,1,0,0,0,1,1
4837,1,1,0,0,0,1,1
4838,1,1,0,0,0,1,1
4839,1,1,0,0,0,1,1
4840,1,1,0,0,0,1,1
4841,1,1,0,0,0,1,1
4842,1,1,0,0,0,1,1
4843,1,1,0,0,0,1,1
4844,1,1,0,0,0,1,1
4845,1,1,0,0,0,1,1
4846,0,0,0,0,0,0,0
4847,1,1,0,0,0,1,1
4848,1,1,0,0,0,1,1
4849,1,1,0,0,0,1,1
4850,1,1,0,0,0,1,1
4851,1,1,0,0,0,1,1
4852,1,1,0,0,0,1,1
4853,1,1,0,0,0,1,1
4854,1,1,0,0,0,1,1
4855,1,1,0,0,0,1,1
4856,1,0,0,0,0,1,1
4857,1,1,0,0,0,1,1
4858,1,1,0,0,0,1,1
4859,1,1,0,0,0,1,1
4860,1,1,0,0,0,1,1
4861,1,1,0,0,0,1,1
4862,1,1,0,0,0,1,1
4863,1,1,0,0,0,1,1
4864,1,1,0,0,0,1,1
4865,1,1,0,0,0,1,1
4866,1,1,0,0,0,1,1
4867,1,1,0,0,0,1,1
4868,1,1,0,0,0,1,1
4869,1,1,0,0,0,1,1
4870,1,1,0,0,0,1,1
4871,1,1,0,0,0,1,1
4872,1,1,0,0,0,1,1
4873,1,1,0,0,0,1,1
4874,1,1,0,0,0,1,1
4875,1,1,0,0,0,1,1
4876,1,1,0,0,0,1,1
4877,1,1,0,0,0,1,1
4878,1,1,0,0,0,1,1
4879,1,1,0,0,0,1,1
4880,1,1,0,0,0,1,1
4881,1,1,0,0,0,1,1
4882,1,1,0,0,0,1,1
4883,1,1,0,0,0,1,1
4884,1,1,0,0,0,1,1
4885,1,1,0,0,0,1,1
4886,1,1,0,0,0,1,1
4887,1,1,0,0,0,1,1
4888,1,1,0,0,0,1,1
4889,1,1,0,0,0,1,1
4890,1,1,0,0,0,1,1
4891,1,1,0,0,0,1,1
4892,1,1,0,0,0,1,1
4893,1,1,0,0,0,1,1
4894,1,1,0,0,0,1,1
4895,1,1,0,0,0,1,1
4896,1,1,0,0,0,1,1
4897,1,1,0,0,0,1,1
4898,1,1,0,0,0,1,1
4899,1,1,0,0,0,1,1
4900,1,1,0,0,0,1,1
4901,1,1,0,0,0,1,1
4902,1,1,0,0,0,1,1
4903,1,1,0,0,0,1,1
4904,1,1,0,0,0,1,1
4905,1,1,0,0,0,1,1
4906,1,1,0,0,0,1,1
4907,1,1,0,0,0,1,1
4908,1,1,0,0,0,1,1
4909,1,1,0,0,0,1,1
4910,1,1,0,0,0,1,1
4911,1,1,0,0,0,1,1
